,Anchor,Positive,Negative
162,/root/Unzipped/wav/id10099/id10099_11_0_0.wav,/root/Unzipped/wav/id10099/id10099_10_0.wav,/root/Unzipped/wav/id11122/id11122_140_0.wav
163,/root/Unzipped/wav/id10099/id10099_7_1.wav,/root/Unzipped/wav/id10099/id10099_21_0_0.wav,/root/Unzipped/wav/id11005/id11005_95_1_0.wav
164,/root/Unzipped/wav/id10099/id10099_7_1_0.wav,/root/Unzipped/wav/id10099/id10099_29_0.wav,/root/Unzipped/wav/id10802/id10802_53_0.wav
165,/root/Unzipped/wav/id10099/id10099_28_0_0.wav,/root/Unzipped/wav/id10099/id10099_27_0_0.wav,/root/Unzipped/wav/id10116/id10116_70_0.wav
166,/root/Unzipped/wav/id10099/id10099_26_0.wav,/root/Unzipped/wav/id10099/id10099_4_0.wav,/root/Unzipped/wav/id10220/id10220_89_0_0_0_0.wav
167,/root/Unzipped/wav/id10099/id10099_36_0.wav,/root/Unzipped/wav/id10099/id10099_54_0.wav,/root/Unzipped/wav/id10087/id10087_51_4.wav
168,/root/Unzipped/wav/id10099/id10099_45_0.wav,/root/Unzipped/wav/id10099/id10099_54_0.wav,/root/Unzipped/wav/id10089/id10089_48_0.wav
169,/root/Unzipped/wav/id10099/id10099_35_0_0.wav,/root/Unzipped/wav/id10099/id10099_52_0.wav,/root/Unzipped/wav/id11243/id11243_55_0.wav
170,/root/Unzipped/wav/id10099/id10099_20_0_0.wav,/root/Unzipped/wav/id10099/id10099_39_2_0.wav,/root/Unzipped/wav/id11235/id11235_70_0.wav
171,/root/Unzipped/wav/id10099/id10099_40_0.wav,/root/Unzipped/wav/id10099/id10099_36_1_0.wav,/root/Unzipped/wav/id10724/id10724_6_3.wav
172,/root/Unzipped/wav/id10099/id10099_13_0.wav,/root/Unzipped/wav/id10099/id10099_35_0_0.wav,/root/Unzipped/wav/id10881/id10881_29_0_0.wav
173,/root/Unzipped/wav/id10099/id10099_32_0_0.wav,/root/Unzipped/wav/id10099/id10099_33_0_0.wav,/root/Unzipped/wav/id10019/id10019_43_2.wav
174,/root/Unzipped/wav/id10170/id10170_150_1.wav,/root/Unzipped/wav/id10170/id10170_94_1.wav,/root/Unzipped/wav/id10724/id10724_91_3.wav
175,/root/Unzipped/wav/id10170/id10170_169_0.wav,/root/Unzipped/wav/id10170/id10170_200_0.wav,/root/Unzipped/wav/id10914/id10914_49_1.wav
176,/root/Unzipped/wav/id10170/id10170_143_2.wav,/root/Unzipped/wav/id10170/id10170_5_2.wav,/root/Unzipped/wav/id10019/id10019_77_0.wav
177,/root/Unzipped/wav/id10170/id10170_147_3.wav,/root/Unzipped/wav/id10170/id10170_150_1.wav,/root/Unzipped/wav/id10767/id10767_31_2_0_0_0.wav
178,/root/Unzipped/wav/id10170/id10170_70_0.wav,/root/Unzipped/wav/id10170/id10170_109_0.wav,/root/Unzipped/wav/id10319/id10319_52_1.wav
179,/root/Unzipped/wav/id10170/id10170_200_0.wav,/root/Unzipped/wav/id10170/id10170_197_7.wav,/root/Unzipped/wav/id10724/id10724_56_2.wav
180,/root/Unzipped/wav/id10170/id10170_207_0.wav,/root/Unzipped/wav/id10170/id10170_175_0.wav,/root/Unzipped/wav/id10938/id10938_51_0.wav
181,/root/Unzipped/wav/id10170/id10170_89_0.wav,/root/Unzipped/wav/id10170/id10170_87_0.wav,/root/Unzipped/wav/id10339/id10339_54_0.wav
182,/root/Unzipped/wav/id10170/id10170_6_6.wav,/root/Unzipped/wav/id10170/id10170_211_0.wav,/root/Unzipped/wav/id10116/id10116_11_0.wav
183,/root/Unzipped/wav/id10170/id10170_97_0.wav,/root/Unzipped/wav/id10170/id10170_40_3.wav,/root/Unzipped/wav/id10220/id10220_92_1_0_0_0.wav
184,/root/Unzipped/wav/id10170/id10170_1_3.wav,/root/Unzipped/wav/id10170/id10170_25_0.wav,/root/Unzipped/wav/id10083/id10083_36_0_0.wav
185,/root/Unzipped/wav/id10170/id10170_81_1.wav,/root/Unzipped/wav/id10170/id10170_191_1.wav,/root/Unzipped/wav/id10182/id10182_66_1_0_0_0.wav
186,/root/Unzipped/wav/id10170/id10170_1_4.wav,/root/Unzipped/wav/id10170/id10170_18_0.wav,/root/Unzipped/wav/id10631/id10631_120_0.wav
187,/root/Unzipped/wav/id10170/id10170_33_2.wav,/root/Unzipped/wav/id10170/id10170_5_1.wav,/root/Unzipped/wav/id10324/id10324_20_0.wav
188,/root/Unzipped/wav/id10170/id10170_138_0.wav,/root/Unzipped/wav/id10170/id10170_163_2.wav,/root/Unzipped/wav/id10914/id10914_84_2.wav
189,/root/Unzipped/wav/id10170/id10170_37_1.wav,/root/Unzipped/wav/id10170/id10170_147_2.wav,/root/Unzipped/wav/id10638/id10638_4_1.wav
190,/root/Unzipped/wav/id10170/id10170_7_4.wav,/root/Unzipped/wav/id10170/id10170_36_0.wav,/root/Unzipped/wav/id10724/id10724_91_2.wav
191,/root/Unzipped/wav/id10170/id10170_211_0.wav,/root/Unzipped/wav/id10170/id10170_6_6.wav,/root/Unzipped/wav/id10410/id10410_64_3.wav
192,/root/Unzipped/wav/id10170/id10170_142_5.wav,/root/Unzipped/wav/id10170/id10170_207_1.wav,/root/Unzipped/wav/id10072/id10072_60_0.wav
193,/root/Unzipped/wav/id10170/id10170_146_0.wav,/root/Unzipped/wav/id10170/id10170_155_3.wav,/root/Unzipped/wav/id10283/id10283_47_7.wav
194,/root/Unzipped/wav/id10170/id10170_203_1.wav,/root/Unzipped/wav/id10170/id10170_34_0.wav,/root/Unzipped/wav/id10089/id10089_10_2.wav
195,/root/Unzipped/wav/id10170/id10170_148_0.wav,/root/Unzipped/wav/id10170/id10170_180_0.wav,/root/Unzipped/wav/id11243/id11243_10_0.wav
196,/root/Unzipped/wav/id10170/id10170_40_0.wav,/root/Unzipped/wav/id10170/id10170_59_1.wav,/root/Unzipped/wav/id11144/id11144_4_1_0.wav
197,/root/Unzipped/wav/id10170/id10170_226_1.wav,/root/Unzipped/wav/id10170/id10170_212_2.wav,/root/Unzipped/wav/id11228/id11228_90_0.wav
198,/root/Unzipped/wav/id10170/id10170_52_1.wav,/root/Unzipped/wav/id10170/id10170_105_1.wav,/root/Unzipped/wav/id10601/id10601_253_0.wav
199,/root/Unzipped/wav/id10170/id10170_112_2.wav,/root/Unzipped/wav/id10170/id10170_138_1.wav,/root/Unzipped/wav/id10352/id10352_57_1.wav
200,/root/Unzipped/wav/id10170/id10170_194_1.wav,/root/Unzipped/wav/id10170/id10170_111_0.wav,/root/Unzipped/wav/id10283/id10283_232_0.wav
201,/root/Unzipped/wav/id10170/id10170_159_0.wav,/root/Unzipped/wav/id10170/id10170_142_5.wav,/root/Unzipped/wav/id10057/id10057_49_0_0.wav
202,/root/Unzipped/wav/id10170/id10170_100_0.wav,/root/Unzipped/wav/id10170/id10170_8_0.wav,/root/Unzipped/wav/id10069/id10069_46_1.wav
203,/root/Unzipped/wav/id10170/id10170_11_0.wav,/root/Unzipped/wav/id10170/id10170_155_4.wav,/root/Unzipped/wav/id10539/id10539_330_0_0.wav
204,/root/Unzipped/wav/id10170/id10170_94_1.wav,/root/Unzipped/wav/id10170/id10170_150_0.wav,/root/Unzipped/wav/id10242/id10242_326_4.wav
205,/root/Unzipped/wav/id10170/id10170_125_0.wav,/root/Unzipped/wav/id10170/id10170_7_5.wav,/root/Unzipped/wav/id11216/id11216_139_1_0.wav
206,/root/Unzipped/wav/id10170/id10170_3_0.wav,/root/Unzipped/wav/id10170/id10170_116_0.wav,/root/Unzipped/wav/id10546/id10546_78_3_0.wav
207,/root/Unzipped/wav/id10170/id10170_153_1.wav,/root/Unzipped/wav/id10170/id10170_62_0.wav,/root/Unzipped/wav/id10004/id10004_75_1_0.wav
208,/root/Unzipped/wav/id10170/id10170_123_1.wav,/root/Unzipped/wav/id10170/id10170_90_1.wav,/root/Unzipped/wav/id10179/id10179_44_0_0.wav
209,/root/Unzipped/wav/id10170/id10170_156_1.wav,/root/Unzipped/wav/id10170/id10170_72_1.wav,/root/Unzipped/wav/id10339/id10339_46_1.wav
210,/root/Unzipped/wav/id10170/id10170_36_1.wav,/root/Unzipped/wav/id10170/id10170_102_0.wav,/root/Unzipped/wav/id10099/id10099_39_1_0.wav
211,/root/Unzipped/wav/id10170/id10170_196_1.wav,/root/Unzipped/wav/id10170/id10170_152_1.wav,/root/Unzipped/wav/id10631/id10631_129_2.wav
212,/root/Unzipped/wav/id10170/id10170_93_0.wav,/root/Unzipped/wav/id10170/id10170_196_0.wav,/root/Unzipped/wav/id10551/id10551_41_2.wav
213,/root/Unzipped/wav/id10170/id10170_40_3.wav,/root/Unzipped/wav/id10170/id10170_131_0.wav,/root/Unzipped/wav/id11216/id11216_113_0_0.wav
214,/root/Unzipped/wav/id10170/id10170_197_7.wav,/root/Unzipped/wav/id10170/id10170_82_1.wav,/root/Unzipped/wav/id10069/id10069_16_2.wav
215,/root/Unzipped/wav/id10170/id10170_137_0.wav,/root/Unzipped/wav/id10170/id10170_55_1.wav,/root/Unzipped/wav/id11051/id11051_1_0_0_0_0.wav
216,/root/Unzipped/wav/id10170/id10170_90_2.wav,/root/Unzipped/wav/id10170/id10170_179_0.wav,/root/Unzipped/wav/id10334/id10334_77_2.wav
217,/root/Unzipped/wav/id10170/id10170_7_7.wav,/root/Unzipped/wav/id10170/id10170_5_1.wav,/root/Unzipped/wav/id10996/id10996_8_2_0.wav
218,/root/Unzipped/wav/id10170/id10170_163_2.wav,/root/Unzipped/wav/id10170/id10170_61_0.wav,/root/Unzipped/wav/id10283/id10283_90_0.wav
219,/root/Unzipped/wav/id10170/id10170_77_3.wav,/root/Unzipped/wav/id10170/id10170_217_1.wav,/root/Unzipped/wav/id11235/id11235_4_0.wav
220,/root/Unzipped/wav/id10170/id10170_63_0.wav,/root/Unzipped/wav/id10170/id10170_220_2.wav,/root/Unzipped/wav/id10410/id10410_46_0.wav
221,/root/Unzipped/wav/id10170/id10170_93_1.wav,/root/Unzipped/wav/id10170/id10170_96_1.wav,/root/Unzipped/wav/id10089/id10089_22_0.wav
222,/root/Unzipped/wav/id10170/id10170_163_6.wav,/root/Unzipped/wav/id10170/id10170_227_0.wav,/root/Unzipped/wav/id10019/id10019_41_0.wav
223,/root/Unzipped/wav/id10170/id10170_111_1.wav,/root/Unzipped/wav/id10170/id10170_198_4.wav,/root/Unzipped/wav/id10301/id10301_9_0.wav
224,/root/Unzipped/wav/id10170/id10170_220_2.wav,/root/Unzipped/wav/id10170/id10170_198_2.wav,/root/Unzipped/wav/id10767/id10767_43_4_0_0_0.wav
225,/root/Unzipped/wav/id10170/id10170_138_1.wav,/root/Unzipped/wav/id10170/id10170_149_0.wav,/root/Unzipped/wav/id11034/id11034_71_0_0.wav
226,/root/Unzipped/wav/id10170/id10170_40_1.wav,/root/Unzipped/wav/id10170/id10170_107_2.wav,/root/Unzipped/wav/id10301/id10301_41_1.wav
227,/root/Unzipped/wav/id10170/id10170_94_0.wav,/root/Unzipped/wav/id10170/id10170_194_1.wav,/root/Unzipped/wav/id10724/id10724_32_2.wav
228,/root/Unzipped/wav/id10170/id10170_165_0.wav,/root/Unzipped/wav/id10170/id10170_3_0.wav,/root/Unzipped/wav/id10034/id10034_96_0.wav
229,/root/Unzipped/wav/id10170/id10170_112_3.wav,/root/Unzipped/wav/id10170/id10170_217_1.wav,/root/Unzipped/wav/id10069/id10069_28_0.wav
230,/root/Unzipped/wav/id10170/id10170_190_0.wav,/root/Unzipped/wav/id10170/id10170_77_1.wav,/root/Unzipped/wav/id10004/id10004_19_5_0.wav
231,/root/Unzipped/wav/id10170/id10170_181_0.wav,/root/Unzipped/wav/id10170/id10170_100_0.wav,/root/Unzipped/wav/id10914/id10914_72_7.wav
232,/root/Unzipped/wav/id10170/id10170_213_1.wav,/root/Unzipped/wav/id10170/id10170_226_1.wav,/root/Unzipped/wav/id10179/id10179_25_1_0.wav
233,/root/Unzipped/wav/id10170/id10170_203_2.wav,/root/Unzipped/wav/id10170/id10170_226_1.wav,/root/Unzipped/wav/id10713/id10713_62_0.wav
234,/root/Unzipped/wav/id10170/id10170_213_3.wav,/root/Unzipped/wav/id10170/id10170_178_1.wav,/root/Unzipped/wav/id10195/id10195_6_1_0.wav
235,/root/Unzipped/wav/id10170/id10170_214_1.wav,/root/Unzipped/wav/id10170/id10170_171_0.wav,/root/Unzipped/wav/id10211/id10211_12_0.wav
236,/root/Unzipped/wav/id10170/id10170_168_0.wav,/root/Unzipped/wav/id10170/id10170_37_1.wav,/root/Unzipped/wav/id10182/id10182_5_1_0_0_0.wav
237,/root/Unzipped/wav/id10170/id10170_216_1.wav,/root/Unzipped/wav/id10170/id10170_200_0.wav,/root/Unzipped/wav/id10069/id10069_25_0.wav
238,/root/Unzipped/wav/id10170/id10170_3_2.wav,/root/Unzipped/wav/id10170/id10170_46_0.wav,/root/Unzipped/wav/id10116/id10116_124_0.wav
239,/root/Unzipped/wav/id10170/id10170_29_0.wav,/root/Unzipped/wav/id10170/id10170_44_0.wav,/root/Unzipped/wav/id10215/id10215_67_4.wav
240,/root/Unzipped/wav/id10170/id10170_110_0.wav,/root/Unzipped/wav/id10170/id10170_139_3.wav,/root/Unzipped/wav/id10988/id10988_46_1_0.wav
241,/root/Unzipped/wav/id10170/id10170_49_0.wav,/root/Unzipped/wav/id10170/id10170_121_0.wav,/root/Unzipped/wav/id10352/id10352_107_1.wav
242,/root/Unzipped/wav/id10170/id10170_112_4.wav,/root/Unzipped/wav/id10170/id10170_147_0.wav,/root/Unzipped/wav/id10716/id10716_76_1.wav
243,/root/Unzipped/wav/id10170/id10170_199_0.wav,/root/Unzipped/wav/id10170/id10170_3_2.wav,/root/Unzipped/wav/id10283/id10283_22_1.wav
244,/root/Unzipped/wav/id10170/id10170_4_0.wav,/root/Unzipped/wav/id10170/id10170_213_1.wav,/root/Unzipped/wav/id10179/id10179_9_0_0.wav
245,/root/Unzipped/wav/id10170/id10170_197_2.wav,/root/Unzipped/wav/id10170/id10170_182_3.wav,/root/Unzipped/wav/id10049/id10049_9_3.wav
246,/root/Unzipped/wav/id10170/id10170_135_0.wav,/root/Unzipped/wav/id10170/id10170_85_0.wav,/root/Unzipped/wav/id11144/id11144_9_0_0.wav
247,/root/Unzipped/wav/id10170/id10170_37_0.wav,/root/Unzipped/wav/id10170/id10170_123_1.wav,/root/Unzipped/wav/id10289/id10289_63_0.wav
248,/root/Unzipped/wav/id10170/id10170_17_3.wav,/root/Unzipped/wav/id10170/id10170_142_0.wav,/root/Unzipped/wav/id10019/id10019_8_1.wav
249,/root/Unzipped/wav/id10170/id10170_22_1.wav,/root/Unzipped/wav/id10170/id10170_177_0.wav,/root/Unzipped/wav/id10179/id10179_23_0_0.wav
250,/root/Unzipped/wav/id10170/id10170_102_0.wav,/root/Unzipped/wav/id10170/id10170_134_3.wav,/root/Unzipped/wav/id10491/id10491_81_1.wav
251,/root/Unzipped/wav/id10170/id10170_126_2.wav,/root/Unzipped/wav/id10170/id10170_163_0.wav,/root/Unzipped/wav/id10988/id10988_10_0_0.wav
252,/root/Unzipped/wav/id10170/id10170_197_4.wav,/root/Unzipped/wav/id10170/id10170_3_1.wav,/root/Unzipped/wav/id11243/id11243_101_1.wav
253,/root/Unzipped/wav/id10170/id10170_84_1.wav,/root/Unzipped/wav/id10170/id10170_153_1.wav,/root/Unzipped/wav/id10498/id10498_6_5.wav
254,/root/Unzipped/wav/id10170/id10170_119_1.wav,/root/Unzipped/wav/id10170/id10170_79_0.wav,/root/Unzipped/wav/id10087/id10087_24_1.wav
255,/root/Unzipped/wav/id10170/id10170_158_1.wav,/root/Unzipped/wav/id10170/id10170_126_1.wav,/root/Unzipped/wav/id10996/id10996_3_1_0.wav
256,/root/Unzipped/wav/id10170/id10170_88_2.wav,/root/Unzipped/wav/id10170/id10170_152_1.wav,/root/Unzipped/wav/id10713/id10713_73_0.wav
257,/root/Unzipped/wav/id10170/id10170_80_0.wav,/root/Unzipped/wav/id10170/id10170_69_0.wav,/root/Unzipped/wav/id10524/id10524_52_0.wav
258,/root/Unzipped/wav/id10170/id10170_83_1.wav,/root/Unzipped/wav/id10170/id10170_206_0.wav,/root/Unzipped/wav/id10347/id10347_48_0_0.wav
259,/root/Unzipped/wav/id10170/id10170_82_1.wav,/root/Unzipped/wav/id10170/id10170_148_0.wav,/root/Unzipped/wav/id10339/id10339_40_0.wav
260,/root/Unzipped/wav/id10170/id10170_68_0.wav,/root/Unzipped/wav/id10170/id10170_20_0.wav,/root/Unzipped/wav/id10352/id10352_232_0.wav
261,/root/Unzipped/wav/id10170/id10170_13_2.wav,/root/Unzipped/wav/id10170/id10170_142_4.wav,/root/Unzipped/wav/id10881/id10881_12_1_0.wav
262,/root/Unzipped/wav/id10170/id10170_16_0.wav,/root/Unzipped/wav/id10170/id10170_53_0.wav,/root/Unzipped/wav/id10752/id10752_88_0_0.wav
263,/root/Unzipped/wav/id10170/id10170_145_1.wav,/root/Unzipped/wav/id10170/id10170_113_1.wav,/root/Unzipped/wav/id11144/id11144_11_4_0.wav
264,/root/Unzipped/wav/id10170/id10170_22_0.wav,/root/Unzipped/wav/id10170/id10170_112_2.wav,/root/Unzipped/wav/id10410/id10410_54_2.wav
265,/root/Unzipped/wav/id10170/id10170_114_2.wav,/root/Unzipped/wav/id10170/id10170_101_0.wav,/root/Unzipped/wav/id11217/id11217_23_0.wav
266,/root/Unzipped/wav/id10170/id10170_87_0.wav,/root/Unzipped/wav/id10170/id10170_141_1.wav,/root/Unzipped/wav/id11216/id11216_75_0_0.wav
267,/root/Unzipped/wav/id10170/id10170_197_0.wav,/root/Unzipped/wav/id10170/id10170_203_0.wav,/root/Unzipped/wav/id10339/id10339_54_0.wav
268,/root/Unzipped/wav/id10170/id10170_77_1.wav,/root/Unzipped/wav/id10170/id10170_7_0.wav,/root/Unzipped/wav/id11228/id11228_32_2.wav
269,/root/Unzipped/wav/id10170/id10170_58_0.wav,/root/Unzipped/wav/id10170/id10170_2_3.wav,/root/Unzipped/wav/id10116/id10116_32_1.wav
270,/root/Unzipped/wav/id10170/id10170_72_1.wav,/root/Unzipped/wav/id10170/id10170_125_0.wav,/root/Unzipped/wav/id10302/id10302_35_1.wav
271,/root/Unzipped/wav/id10170/id10170_42_0.wav,/root/Unzipped/wav/id10170/id10170_134_3.wav,/root/Unzipped/wav/id10938/id10938_69_0.wav
272,/root/Unzipped/wav/id10170/id10170_182_0.wav,/root/Unzipped/wav/id10170/id10170_46_2.wav,/root/Unzipped/wav/id11235/id11235_27_0.wav
273,/root/Unzipped/wav/id10170/id10170_42_3.wav,/root/Unzipped/wav/id10170/id10170_87_1.wav,/root/Unzipped/wav/id10182/id10182_7_2_0_0_0.wav
274,/root/Unzipped/wav/id10170/id10170_26_1.wav,/root/Unzipped/wav/id10170/id10170_197_5.wav,/root/Unzipped/wav/id10057/id10057_20_0_0.wav
275,/root/Unzipped/wav/id10170/id10170_182_2.wav,/root/Unzipped/wav/id10170/id10170_3_0.wav,/root/Unzipped/wav/id10215/id10215_24_0.wav
276,/root/Unzipped/wav/id10170/id10170_145_2.wav,/root/Unzipped/wav/id10170/id10170_91_0.wav,/root/Unzipped/wav/id10334/id10334_29_2.wav
277,/root/Unzipped/wav/id10170/id10170_46_0.wav,/root/Unzipped/wav/id10170/id10170_1_1.wav,/root/Unzipped/wav/id10878/id10878_24_0.wav
278,/root/Unzipped/wav/id10170/id10170_83_2.wav,/root/Unzipped/wav/id10170/id10170_193_0.wav,/root/Unzipped/wav/id10938/id10938_237_1.wav
279,/root/Unzipped/wav/id10170/id10170_125_1.wav,/root/Unzipped/wav/id10170/id10170_217_1.wav,/root/Unzipped/wav/id10914/id10914_43_0.wav
280,/root/Unzipped/wav/id10170/id10170_178_1.wav,/root/Unzipped/wav/id10170/id10170_7_1.wav,/root/Unzipped/wav/id10049/id10049_5_1.wav
281,/root/Unzipped/wav/id10170/id10170_126_0.wav,/root/Unzipped/wav/id10170/id10170_123_0.wav,/root/Unzipped/wav/id11122/id11122_144_1.wav
282,/root/Unzipped/wav/id10170/id10170_189_0.wav,/root/Unzipped/wav/id10170/id10170_130_0.wav,/root/Unzipped/wav/id11228/id11228_30_1.wav
283,/root/Unzipped/wav/id10170/id10170_42_1.wav,/root/Unzipped/wav/id10170/id10170_2_1.wav,/root/Unzipped/wav/id10324/id10324_57_1.wav
284,/root/Unzipped/wav/id10170/id10170_33_1.wav,/root/Unzipped/wav/id10170/id10170_163_6.wav,/root/Unzipped/wav/id10438/id10438_88_0_0_0.wav
285,/root/Unzipped/wav/id10170/id10170_6_4.wav,/root/Unzipped/wav/id10170/id10170_113_1.wav,/root/Unzipped/wav/id10802/id10802_3_0.wav
286,/root/Unzipped/wav/id10170/id10170_142_3.wav,/root/Unzipped/wav/id10170/id10170_169_0.wav,/root/Unzipped/wav/id11039/id11039_176_1.wav
287,/root/Unzipped/wav/id10170/id10170_47_0.wav,/root/Unzipped/wav/id10170/id10170_93_1.wav,/root/Unzipped/wav/id10283/id10283_148_1.wav
288,/root/Unzipped/wav/id10170/id10170_193_0.wav,/root/Unzipped/wav/id10170/id10170_7_7.wav,/root/Unzipped/wav/id10049/id10049_13_4.wav
289,/root/Unzipped/wav/id10170/id10170_157_0.wav,/root/Unzipped/wav/id10170/id10170_42_0.wav,/root/Unzipped/wav/id10914/id10914_91_1.wav
290,/root/Unzipped/wav/id10170/id10170_197_6.wav,/root/Unzipped/wav/id10170/id10170_128_0.wav,/root/Unzipped/wav/id10347/id10347_12_1_0.wav
291,/root/Unzipped/wav/id10170/id10170_182_1.wav,/root/Unzipped/wav/id10170/id10170_3_0.wav,/root/Unzipped/wav/id10881/id10881_1_0_0.wav
292,/root/Unzipped/wav/id10170/id10170_13_0.wav,/root/Unzipped/wav/id10170/id10170_24_0.wav,/root/Unzipped/wav/id10220/id10220_50_11_0_0_0.wav
293,/root/Unzipped/wav/id10170/id10170_108_0.wav,/root/Unzipped/wav/id10170/id10170_126_1.wav,/root/Unzipped/wav/id10819/id10819_75_1.wav
294,/root/Unzipped/wav/id10170/id10170_7_0.wav,/root/Unzipped/wav/id10170/id10170_100_0.wav,/root/Unzipped/wav/id10767/id10767_89_1_0_0_0.wav
295,/root/Unzipped/wav/id10170/id10170_191_1.wav,/root/Unzipped/wav/id10170/id10170_208_0.wav,/root/Unzipped/wav/id10182/id10182_74_2_0_0_0.wav
296,/root/Unzipped/wav/id10170/id10170_203_0.wav,/root/Unzipped/wav/id10170/id10170_88_4.wav,/root/Unzipped/wav/id10802/id10802_18_0.wav
297,/root/Unzipped/wav/id10170/id10170_215_1.wav,/root/Unzipped/wav/id10170/id10170_46_2.wav,/root/Unzipped/wav/id10132/id10132_38_0.wav
298,/root/Unzipped/wav/id10170/id10170_192_0.wav,/root/Unzipped/wav/id10170/id10170_41_0.wav,/root/Unzipped/wav/id11228/id11228_100_0.wav
299,/root/Unzipped/wav/id10170/id10170_56_0.wav,/root/Unzipped/wav/id10170/id10170_6_2.wav,/root/Unzipped/wav/id10716/id10716_53_6.wav
300,/root/Unzipped/wav/id10170/id10170_207_2.wav,/root/Unzipped/wav/id10170/id10170_1_1.wav,/root/Unzipped/wav/id10004/id10004_14_3_0.wav
301,/root/Unzipped/wav/id10170/id10170_142_1.wav,/root/Unzipped/wav/id10170/id10170_67_0.wav,/root/Unzipped/wav/id10437/id10437_30_0.wav
302,/root/Unzipped/wav/id10170/id10170_187_0.wav,/root/Unzipped/wav/id10170/id10170_23_0.wav,/root/Unzipped/wav/id10302/id10302_90_0.wav
303,/root/Unzipped/wav/id10170/id10170_0_3.wav,/root/Unzipped/wav/id10170/id10170_163_7.wav,/root/Unzipped/wav/id10938/id10938_183_0.wav
304,/root/Unzipped/wav/id10170/id10170_2_3.wav,/root/Unzipped/wav/id10170/id10170_142_1.wav,/root/Unzipped/wav/id10438/id10438_61_2_0.wav
305,/root/Unzipped/wav/id10170/id10170_90_0.wav,/root/Unzipped/wav/id10170/id10170_211_0.wav,/root/Unzipped/wav/id10802/id10802_7_0.wav
306,/root/Unzipped/wav/id10170/id10170_78_0.wav,/root/Unzipped/wav/id10170/id10170_182_4.wav,/root/Unzipped/wav/id10546/id10546_69_1_0.wav
307,/root/Unzipped/wav/id10170/id10170_122_0.wav,/root/Unzipped/wav/id10170/id10170_89_0.wav,/root/Unzipped/wav/id10319/id10319_56_4.wav
308,/root/Unzipped/wav/id10170/id10170_142_0.wav,/root/Unzipped/wav/id10170/id10170_196_2.wav,/root/Unzipped/wav/id10220/id10220_47_0_0_0_0.wav
309,/root/Unzipped/wav/id10170/id10170_112_0.wav,/root/Unzipped/wav/id10170/id10170_163_0.wav,/root/Unzipped/wav/id10089/id10089_76_0.wav
310,/root/Unzipped/wav/id10170/id10170_158_2.wav,/root/Unzipped/wav/id10170/id10170_142_3.wav,/root/Unzipped/wav/id10283/id10283_105_1.wav
311,/root/Unzipped/wav/id10170/id10170_127_0.wav,/root/Unzipped/wav/id10170/id10170_129_0.wav,/root/Unzipped/wav/id11143/id11143_7_2.wav
312,/root/Unzipped/wav/id10170/id10170_149_1.wav,/root/Unzipped/wav/id10170/id10170_216_0.wav,/root/Unzipped/wav/id10281/id10281_56_3.wav
313,/root/Unzipped/wav/id10170/id10170_154_0.wav,/root/Unzipped/wav/id10170/id10170_197_6.wav,/root/Unzipped/wav/id10498/id10498_15_0.wav
314,/root/Unzipped/wav/id10170/id10170_1_1.wav,/root/Unzipped/wav/id10170/id10170_187_0.wav,/root/Unzipped/wav/id10220/id10220_47_2_0_0_0.wav
315,/root/Unzipped/wav/id10170/id10170_149_2.wav,/root/Unzipped/wav/id10170/id10170_155_7.wav,/root/Unzipped/wav/id10099/id10099_39_0.wav
316,/root/Unzipped/wav/id10170/id10170_99_2.wav,/root/Unzipped/wav/id10170/id10170_46_0.wav,/root/Unzipped/wav/id10767/id10767_2_2_0_0_0.wav
317,/root/Unzipped/wav/id10170/id10170_139_3.wav,/root/Unzipped/wav/id10170/id10170_7_1.wav,/root/Unzipped/wav/id10752/id10752_97_0_0.wav
318,/root/Unzipped/wav/id10170/id10170_209_1.wav,/root/Unzipped/wav/id10170/id10170_203_0.wav,/root/Unzipped/wav/id10878/id10878_27_2.wav
319,/root/Unzipped/wav/id10170/id10170_76_0.wav,/root/Unzipped/wav/id10170/id10170_55_1.wav,/root/Unzipped/wav/id10724/id10724_46_4.wav
320,/root/Unzipped/wav/id10170/id10170_172_0.wav,/root/Unzipped/wav/id10170/id10170_6_4.wav,/root/Unzipped/wav/id10438/id10438_93_3_0_0.wav
321,/root/Unzipped/wav/id10170/id10170_38_0.wav,/root/Unzipped/wav/id10170/id10170_91_0.wav,/root/Unzipped/wav/id11090/id11090_63_3_0_0.wav
322,/root/Unzipped/wav/id10170/id10170_77_2.wav,/root/Unzipped/wav/id10170/id10170_133_0.wav,/root/Unzipped/wav/id10215/id10215_11_1.wav
323,/root/Unzipped/wav/id10170/id10170_95_1.wav,/root/Unzipped/wav/id10170/id10170_132_0.wav,/root/Unzipped/wav/id10752/id10752_96_0_0.wav
324,/root/Unzipped/wav/id10170/id10170_71_0.wav,/root/Unzipped/wav/id10170/id10170_154_1.wav,/root/Unzipped/wav/id10491/id10491_54_0.wav
325,/root/Unzipped/wav/id10170/id10170_2_1.wav,/root/Unzipped/wav/id10170/id10170_3_1.wav,/root/Unzipped/wav/id10303/id10303_90_0.wav
